"date","location","total_cases","total_deaths"
"2020-06-02","Vietnam","328","0"
"2020-06-03","Vietnam","328","0"
"2020-06-04","Vietnam","328","0"
"2020-06-05","Vietnam","328","0"
"2020-06-06","Vietnam","329","0"
"2020-06-07","Vietnam","329","0"
"2020-06-08","Vietnam","331","0"
"2020-06-09","Vietnam","332","0"
"2020-06-10","Vietnam","332","0"
"2020-06-11","Vietnam","332","0"
"2020-06-12","Vietnam","332","0"
"2020-06-13","Vietnam","333","0"
"2020-06-14","Vietnam","334","0"
"2020-06-15","Vietnam","334","0"
"2020-06-16","Vietnam","334","0"
"2020-06-17","Vietnam","335","0"
"2020-06-18","Vietnam","335","0"
"2020-06-19","Vietnam","342","0"
"2020-06-20","Vietnam","349","0"
"2020-06-21","Vietnam","349","0"
"2020-06-22","Vietnam","349","0"
"2020-06-23","Vietnam","349","0"
"2020-06-24","Vietnam","349","0"
